Time,altitude (ft),Mach,Vt (ft/s),alpha (deg),beta (deg),p (rad/s),q (rad/s),r (rad/s),phi (rad),theta (rad),psi (rad),elevator cmd,elevator (rad),left aileron (rad),right aileron (rad),rudder (rad),flap (rad),weight (lb),engine 0 thrust (lb),engine 1 thrust (lb)
5.1,40004.4063094891608,0.792758789581849754,767.449517839160649,5.41836191780437115,-0.118619991400144273,0.0506867311829886091,0.0149348212293150991,0.0108992332045795941,0.133696983472519487,0.0962133854622092277,1.59597758543338197,-0.100000000000000006,-0.0637032913351916058,1.03848029646871701e-05,-1.03848029646871701e-05,0.00339533362763950802,0,9973.27855534837909,487.461212257687578,0
5.2,40004.6127226650715,0.792571567788252218,767.268273206980325,5.53974387270597823,-0.11841091018194834,0.0510809790661734403,0.0286148390790040737,0.0110607775284420496,0.138915073714765164,0.0981238501185669743,1.59735553908289418,-0.100000000000000006,-0.0592799115842716148,1.03860019492446362e-05,-1.03860019492446362e-05,0.00328066197241552943,0,9973.26436864993229,487.398335556011887,0
5.3,40004.816894069314,0.792372721696786186,767.075775389201112,5.72048792079438595,-0.116854679932191174,0.0514287625817610936,0.0387110479805624422,0.011203083399747531,0.144194047374987311,0.101226595964912014,1.59893080782017671,-0.100000000000000006,-0.0570289842094120411,1.0387269194606348e-05,-1.0387269194606348e-05,0.00314350519354084524,0,9973.25018382125381,487.33168561045801,0
5.4,40005.0327813997865,0.792157874682464125,766.867787487057967,5.94141464261787355,-0.113698612016691805,0.0517078130431889299,0.0463059495644891003,0.011358576781485585,0.149527695967765467,0.10521203513098315,1.60067034718736734,-0.100000000000000006,-0.0561354364624856439,1.03886348752218467e-05,-1.03886348752218467e-05,0.00302951947547549193,0,9973.23600099134273,487.259703257063109,0
5.5,40005.2758012898266,0.791921802810765962,766.639252343088515,6.18895291894556898,-0.108941963295069763,0.0519039095617907162,0.0520754545276385372,0.0115485010817740069,0.154908830629211264,0.109859816179993602,1.60255275691702681,-0.100000000000000006,-0.0560925703868949826,1.03901276130121803e-05,-1.03901276130121803e-05,0.00296531047748024206,0,9973.22182033257195,487.18053690201117,0
5.6,40005.5622092187405,0.791656447961718635,766.38236909734735,6.45324840317386084,-0.10275315995574337,0.0520099006094837252,0.0564639309600353662,0.0117856722325181164,0.160329633577146718,0.115006781264952729,1.60456401384607084,-0.100000000000000006,-0.0565745579369088397,1.03918029792027976e-05,-1.03918029792027976e-05,0.00296401886514640733,0,9973.20764209105982,487.091400749489651,0
5.7,40005.9087572619319,0.791359666731711875,766.095062775593988,6.72670612135369961,-0.095409068120733756,0.0520242679446198883,0.0597356178508271426,0.0120765091395616826,0.165782023554940205,0.120525915021096441,1.60669442154923736,-0.100000000000000006,-0.0573835478792827786,1.03936791779769782e-05,-1.03936791779769782e-05,0.00302909478862093762,0,9973.19346656836933,486.991424644819631,0
5.8,40006.3324081860483,0.791030151332406173,765.776067341369753,7.00325730727998863,-0.0872499825226175224,0.0519504124477707593,0.0620662972071069699,0.0124225482309027503,0.171257973292663151,0.126312447048889082,1.60893641246809516,-0.100000000000000006,-0.058393601104178329,1.03957655304991122e-05,-1.03957655304991122e-05,0.00315729159119539776,0,9973.17929408752752,486.88000327650019,0
5.9,40006.8500290326774,0.790667198644689595,765.42470212303715,7.27792861802618507,-0.0786445324164933152,0.0517957938405071636,0.0635820993804467882,0.0128215383882572271,0.176749834018139151,0.13227692811174066,1.6112833399709201,-0.100000000000000006,-0.0595211949412242508,1.03980673076224639e-05,-1.03980673076224639e-05,0.00334073215559885315,0,9973.16512498687007,486.756723157395584,0
6,40007.4781236350536,0.790270616880719201,765.040781455688375,7.54658487952904977,-0.0699619659766449187,0.0515710501336939242,0.0643808304527639791,0.0132683530723343782,0.182250608555956123,0.138341295313113122,1.61372873377528525,-0.100000000000000006,-0.0607091671165541913,1.04005863682598457e-05,-1.04005863682598457e-05,0.00356851161800184882,0,9973.15095961480984,486.621334121711584,0
