Time,altitude (ft),Mach,Vt (ft/s),alpha (deg),beta (deg),p (rad/s),q (rad/s),r (rad/s),phi (rad),theta (rad),psi (rad),elevator cmd,elevator (rad),left aileron (rad),right aileron (rad),rudder (rad),flap (rad),weight (lb),engine 0 thrust (lb),engine 1 thrust (lb)
2.8,39985.593714248389,0.800166070565639376,774.620317197319764,0.220022773111239023,-0.265411377069548871,0.0402180602843223572,-0.0404567031069490504,0.00191895276043573372,0.030723532482343989,-0.0331794776983593692,1.57686172488883281,0.100000000000000006,-0.0141281580769774678,1.00680238702950897e-05,-1.00680238702950897e-05,-0.00138347047425459928,0,9973.605148031922,490.103376247784354,0
2.9,39982.5792035125196,0.800349109763694555,774.797512765680722,0.245420931541347115,-0.262576933384905897,0.0421081282695965828,-0.0309339684341031276,0.00171890562804913934,0.0348200138002358953,-0.0368417788225695389,1.57692799881320012,0.100000000000000006,-0.0141265646972773256,1.006688839426431e-05,-1.006688839426431e-05,-0.00151391093477787862,0,9973.5908825943261,490.200756985769601,0
3,39979.2491117417812,0.800544599679832269,774.986761555922953,0.321571952548643292,-0.25752664800644981,0.0438312274092336265,-0.021894096749534752,0.00156683003706829566,0.0390986601710720111,-0.0395692670502090643,1.57699531948391081,0.100000000000000006,-0.0141248596565104901,1.0065673346198822e-05,-1.0065673346198822e-05,-0.00157472399533275576,0,9973.57661422666206,490.306300089216393,0
3.1,39975.6087189167738,0.800751537773648492,775.187093034310692,0.442727948726250764,-0.250317099913396401,0.0453779311207520228,-0.0135775500819977496,0.00147102047963220957,0.0435420197366834794,-0.041420385363158764,1.57707392539045377,0.100000000000000006,-0.0141230517165245456,1.00643849699762908e-05,-1.00643849699762908e-05,-0.00156236559650699399,0,9973.56234269559718,490.419630127766482,0
3.2,39971.6663262248039,0.800968890040682724,775.397506207559331,0.602157764712006882,-0.241065019606755748,0.0467413430293370583,-0.00618853940434044465,0.00143944561949400961,0.0481317683955163542,-0.0424763093628087243,1.57717355115937341,0.100000000000000006,-0.0141211499765441229,1.00630297498963856e-05,-1.00630297498963856e-05,-0.00147389606645213279,0,9973.54806777936756,490.540320378069907,0
3.3,39967.4328027665615,0.801195623995084705,775.617001552512079,0.792406045564268191,-0.22995571855161781,0.0479177538307308665,0.000108392153713999647,0.00147909047867154269,0.0528490525000185687,-0.0428371755059950149,1.57730302023047764,0.100000000000000006,-0.01411916357958189,1.00616142014630599e-05,-1.00616142014630599e-05,-0.00130772797924791264,0,9973.53378926906589,490.667909065708898,0
3.4,39962.9210834056139,0.801430739819573912,775.844611171619249,1.00555664680463153,-0.217245695541972345,0.0489071835753582401,0.00519075833629289995,0.00159531833789843414,0.0576748783102427817,-0.042618000539145745,1.57746986044920012,0.100000000000000006,-0.0141171014335269435,1.00601446726262435e-05,-1.00601446726262435e-05,-0.00106429221093160432,0,9973.51950696948552,490.801915733348494,0
3.5,39958.1456354297698,0.801673298867495498,776.079426385050283,1.23349424971374821,-0.203259092321076973,0.0497137485822730166,0.00897944568148702563,0.00179131402820197506,0.0625905294060919715,-0.0419443964223217142,1.57767996631412566,0.100000000000000006,-0.0141149719542268091,1.00586271606966456e-05,-1.00586271606966456e-05,-0.000746552421552184047,0,9973.50522069946965,490.941857246213601,0
3.6,39953.1219114996493,0.801922448782833808,776.320622048736141,1.46815806310871055,-0.188378230189911983,0.0503458098118718042,0.0114389062491955691,0.00206766115777510346,0.0675779911204155148,-0.0409481907032719639,1.57793733059056329,0.100000000000000006,-0.0141127828372071499,1.00570671496684047e-05,-1.00570671496684047e-05,-0.000360315371612183295,0,9973.49093029180767,491.087262972303506,0
3.7,39947.8658061251044,0.802177444610611134,776.56747699080745,1.7017815315255489,-0.17302899730111676,0.0508158803771475778,0.0125761879004426275,0.0024220926844553568,0.0726203608980312415,-0.0397630678547501934,1.57824386481254941,0.100000000000000006,-0.0141105408637772402,1.00554694720457516e-05,-1.00554694720457516e-05,8.5695030282340463e-05,0,9973.47663559271678,491.237688709292115,0
3.8,39942.3931317217648,0.802437665401495193,776.819390086089584,1.92711211551715311,-0.157662317842214156,0.0511402921028614801,0.0124387894512375773,0.00284943775431693901,0.0777022250063046233,-0.0385203508277248904,1.57859932311322049,0.100000000000000006,-0.0141082517461516583,1.00538381984734508e-05,-1.00538381984734508e-05,0.000580009218015842287,0,9973.46233646091423,491.392728985312601,0
3.9,39936.7191309817135,0.802701269075782542,777.0745780643133,2.13760836710782565,-0.142733253180134134,0.051338706972777523,0.0111167145650357957,0.00334176498743448498,0.0828099852886092919,-0.0373449895560261508,1.57900134159095962,0.100000000000000006,-0.014105925412042206,1.00521804036486318e-05,-1.00521804036486318e-05,0.00110881558960038433,0,9973.44803276767561,491.551613705180557,0
4,39930.8580623678863,0.802963174833983939,777.328122333380293,2.32768616417839302,-0.128679073315489584,0.0514334974425948929,0.00875105585550270057,0.00388865893675468524,0.0879321339878940261,-0.0363505266779536595,1.57944570884472046,0.100000000000000006,-0.0141036093599625958,1.00505299360154617e-05,-1.00505299360154617e-05,0.00165651863128437053,0,9973.43372442428517,491.712598364163171,0
4.1,39924.8228094466031,0.803223619697415403,777.580252347567352,2.49283667204430603,-0.115897993388460921,0.0514483424947391535,0.00548490572276584109,0.00447775689862636109,0.0930594365394487449,-0.0356361147501712203,1.57992662889151281,0.100000000000000006,-0.0141013073204446209,1.0048889454029695e-05,-1.0048889454029695e-05,0.00220646503675133105,0,9973.41941137233152,491.875578202805286,0
4.2,39918.6245552413166,0.803483386699546553,777.831726141558534,2.62960726802183853,-0.104731593667898581,0.0514076044689212933,0.00147810900266022753,0.00509543169083932941,0.0981850220723206046,-0.0352858565905965343,1.5804369143484911,0.100000000000000006,-0.0140990128211955865,1.00472543453988469e-05,-1.00472543453988469e-05,0.0027418946161692141,0,9973.40509355298855,492.040638460311243,0
4.3,39912.272547390312,0.803743483710581352,778.083519408732968,2.73564305608712477,-0.0954514144765868516,0.0513354513489433298,-0.00309555676935999863,0.00572745318151731114,0.103304410862980159,-0.0353671120519208626,1.58096837239289756,0.100000000000000006,-0.0140967173275266776,1.0045618528123391e-05,-1.0045618528123391e-05,0.00324676577646873564,0,9973.39077090381397,492.207959810037949,0
4.4,39905.7739382274449,0.804005097296336735,778.33678083312418,2.80969592963895298,-0.0882500369389485062,0.0512549896973305205,-0.00805478424035119961,0.00635964883496735293,0.108415464084129068,-0.0359293572036617909,1.58151224219091202,0.100000000000000006,-0.0140944106425879723,1.00439747357126887e-05,-1.00439747357126887e-05,0.00370650212057071354,0,9973.37644335609912,492.377806591183628,0
4.5,39899.1337003335357,0.804269543567090239,778.592784507446368,2.85159732217373429,-0.0832368872821598743,0.0511874962701864417,-0.0132171195300593465,0.00697852049471782074,0.113518259579580005,-0.0370036954631009288,1.58205965056676812,0.100000000000000006,-0.0140920813373809888,1.00423148236210112e-05,-1.00423148236210112e-05,0.00410862322337190999,0,9973.36211083259695,492.550513067403074,0
4.6,39892.3546157777309,0.804538217830729763,778.852881193595636,2.86219715833540089,-0.0804385934561031302,0.0511517816101919667,-0.0184050719348962145,0.0075717797766103349,0.118614900645615473,-0.0386030076781903944,1.58260205943079857,0.100000000000000006,-0.0140897171945215584,1.00406300854823351e-05,-1.00406300854823351e-05,0.00444322237625993741,0,9973.34777324565584,492.726468287343209,0
4.7,39885.4373348392546,0.804812544815527775,779.118450134590375,2.8432727639066866,-0.0798033819985062426,0.0511637056399548151,-0.0234517154496932979,0.00812877570830839238,0.123709266897346376,-0.0407227026808885118,1.58313168042014496,0.100000000000000006,-0.0140873056500241227,1.00389115679351657e-05,-1.00389115679351657e-05,0.00470327098078794116,0,9973.33343049581526,492.906100141841705,0
4.8,39878.3804978877306,0.805093931106860228,779.39085300977456,2.79741253514435062,-0.0812087619924692639,0.0512358524120516273,-0.02820558142025862,0.00864080059900166134,0.128806718068736087,-0.0433420070990360659,1.58364183585124918,0.100000000000000006,-0.0140848342183258288,1.0037150373503687e-05,-1.0037150373503687e-05,0.00488474624331781699,0,9973.31908247085448,493.089859205840526,0
4.9,39871.1809125691652,0.805383721259176011,779.671391447937594,2.7278799438061494,-0.0844716128978823949,0.0513773599908491155,-0.0325346866666359896,0.0091012719438014842,0.133913762995640617,-0.0464257145944473801,1.58412724994773346,0.100000000000000006,-0.0140822908872843405,1.00353379420815397e-05,-1.00353379420815397e-05,0.00498659386125576472,0,9973.30472904532508,493.278202919302089,0
5,39863.8337769657373,0.80568315881284891,779.961269288724907,2.63846392609357627,-0.0893597692420362855,0.0515938927744156312,-0.0363295933014632991,0.00950579816696107797,0.139037706988161369,-0.0499263011251454489,1.58458425981309325,0.100000000000000006,-0.0140796644718533814,1.00334663029684929e-05,-1.00334663029684929e-05,0.00501054901736987506,0,9973.29037008052364,493.471580611906973,0
5.1,39856.3153049536049,0.80599303975029668,780.261257102366585,2.616541949311876,-0.0954326357082418142,0.0518923954411342481,-0.00865162087458593715,0.00980933610937963392,0.144179519823373986,-0.052864310471005295,1.58514326834096564,-0.100000000000000006,-0.0672125986025300104,1.00315283720527731e-05,-1.00315283720527731e-05,0.00493338917223660762,0,9973.27600542337495,493.670568740623139,0
5.2,39848.5961112007499,0.806307394018095702,780.565575432763467,2.78567416882558705,-0.101048581022652809,0.0522569867668542729,0.0256639463799085768,0.00991434349858893137,0.149327303835597808,-0.0524895196155809526,1.58620065463487059,-0.100000000000000006,-0.0671993489725255799,1.00295508553063293e-05,-1.00295508553063293e-05,0.00462339795406517973,0,9973.26163491863008,493.873754420343289,0
5.3,39840.6890832260251,0.806616604211933486,780.864913916663454,3.13271719077237965,-0.104241658961508693,0.0526150291226481978,0.0577887663382411834,0.00988903106796107899,0.154488023623791271,-0.0488079814415373694,1.58777217313514396,-0.100000000000000006,-0.0671862363679082836,1.00275937896968326e-05,-1.00275937896968326e-05,0.00416538876206451643,0,9973.24725848031994,494.078022003814624,0
5.4,39832.6185597330332,0.806911533459581443,781.150427381639929,3.63461013110578302,-0.103603068280910371,0.05289291166762599,0.0868414052998636304,0.00980921269552517509,0.159667478501091115,-0.0420757210533590983,1.58984178544508969,-0.100000000000000006,-0.0671736510361891637,1.00257154199441806e-05,-1.00257154199441806e-05,0.00366718014568566657,0,9973.23287611346677,494.280241087625768,0
5.5,39824.4193841852248,0.807182530304094148,781.412772498957224,4.26471559674315781,-0.0983030304595772231,0.0530254421907163237,0.112074426592625967,0.00974510852316173501,0.164868509937987295,-0.0326314096084664163,1.59238353591241877,-0.100000000000000006,-0.0671619539030768042,1.00239696144683027e-05,-1.00239696144683027e-05,0.00322011547652787137,0,9973.21848791351476,494.476975204339908,0
5.6,39816.135933816433,0.807404646910076962,781.627797906944807,4.99300514095968051,-0.0880835138787742361,0.0529614786583345806,0.132947204066354407,0.00975798851537485259,0.170090561733858364,-0.0208802131309427236,1.59536200592202104,-0.100000000000000006,-0.0671521156823059462,1.00225012529877862e-05,-1.00225012529877862e-05,0.0028967440905769571,0,9973.20409412878689,494.659973772500393,0
5.7,39807.8204423114657,0.807565680139664011,781.783690059799824,5.78896682301741272,-0.0732223203576086862,0.0526666488615673903,0.149041563586783166,0.00989708113703878511,0.175329457626679369,-0.007274989156624714,1.59873322105725757,-0.100000000000000006,-0.0671447851077277003,1.0021407159493498e-05,-1.0021407159493498e-05,0.00274846255026523585,0,9973.18969522247426,494.824768603276709,0
5.8,39799.5298597402871,0.807651964181478887,781.867219434886351,6.62198510760417491,-0.054465363812445218,0.0521259263235140866,0.160112230561003599,0.0101973755200060121,0.180577361038003398,0.00769577700101562422,1.60244445389968493,-0.100000000000000006,-0.0671404118766536495,1.00207544516305541e-05,-1.00207544516305541e-05,0.00280481013824679382,0,9973.17529176739117,494.966374498997084,0
5.9,39791.3232939466834,0.807639620867455665,781.855270188129111,7.46255763866292998,-0.032929918367147655,0.051344578961496197,0.16615855259784168,0.0106777416850850695,0.185823038248891459,0.0235309180120442211,1.60643603565920068,-0.100000000000000006,-0.0671400868777291271,1.00207059453088226e-05,-1.00207059453088226e-05,0.00307346173036058016,0,9973.16088454882265,495.076646658566688,0
6,39783.2599863782525,0.807525406207943108,781.744701896077345,8.28278414190958934,-0.00998442067617470556,0.0503461903520333667,0.167259210173028139,0.0113406309999516744,0.19105239374341515,0.0397327468044405066,1.61064224685050328,-0.100000000000000006,-0.0671440049849440362,1.00212907256105568e-05,-1.00212907256105568e-05,0.00354108322682745611,0,9973.14647450084885,495.153748794711134,0
6.1,39775.3942244648933,0.807291232514975254,781.518004330411031,9.06176339687454124,0.0128954748443137826,0.0491706919861722297,0.163812859886063783,0.0121729417532459982,0.196249242425989484,0.0558239834364616661,1.61499281475091672,-0.100000000000000006,-0.0671528329720914169,1.00226083090008478e-05,-1.00226083090008478e-05,0.00417676260080618745,0,9973.1320626551169,495.191368253368694,0
6.2,39767.7724346034229,0.806937858584403256,781.175912061995518,9.77818918337306187,0.0342665002052962922,0.0478701441773730363,0.156228150551091099,0.0131479757534407153,0.201396468124824229,0.0713717010019913056,1.61941640799174036,-0.100000000000000006,-0.0671667545157700191,1.00246861093433196e-05,-1.00246861093433196e-05,0.00493523208659987344,0,9973.11765018319602,495.189069956762012,0
6.3,39760.4362375959754,0.806470285123709774,780.723266147904951,10.4139869888419287,0.0528215167945622135,0.0465042475388350238,0.145003272374317177,0.0142294256777725416,0.206477073041232806,0.0859854887681276714,1.62383984503779444,-0.100000000000000006,-0.0671854817694382128,1.00274811653359336e-05,-1.00274811653359336e-05,0.00576286853395181764,0,9973.1032382274534,495.14778681809031,0
6.4,39753.4176164269447,0.805886248356141532,780.157875083736485,10.9580238912786232,0.0674946219265852715,0.0451356474772851776,0.130855201169061325,0.0153746628180447299,0.211475521999376165,0.0993363205837175939,1.62819217021236518,-0.100000000000000006,-0.0672091721773616368,1.0031016975647846e-05,-1.0031016975647846e-05,0.00660290137508122779,0,9973.08882794716374,495.066363235766346,0
6.5,39746.7406864613295,0.805201891520000212,779.495366725798704,11.3987858606745487,0.0775178784200173943,0.0438258027283911639,0.114391113679182907,0.0165388787077158095,0.216379058426718562,0.111163121784970315,1.63240702152006723,-0.100000000000000006,-0.0672372431107250423,1.00352065825120319e-05,-1.00352065825120319e-05,0.00739986325101638434,0,9973.07442046265896,494.949394866363718,0
6.6,39740.4242269694805,0.804436108568331809,778.75403182702405,11.7283448553240142,0.0824379104466361479,0.0426309834944455235,0.0962474570623417375,0.0176791629223561168,0.221178633561909865,0.121266487047779412,1.63642286768800371,-0.100000000000000006,-0.0672689116260347109,1.00399331310525569e-05,-1.00399331310525569e-05,0.00810484427074257413,0,9973.06001674551408,494.802400137937809,0
6.7,39734.4813994392753,0.803608978599895996,777.953308449612905,11.9426663016188357,0.0821110911796160553,0.0415994699973413415,0.0770874255360085997,0.018757225401395336,0.225869818684766854,0.129511961713319412,1.64018566385089359,-0.100000000000000006,-0.0673033386229117681,1.00450713849382484e-05,-1.00450713849382484e-05,0.00867840854275655008,0,9973.04561760097204,494.63134450828295,0
6.8,39728.9196170605719,0.802740634366774453,777.112686596174854,12.0417715292322001,0.0766755292337194805,0.0407696899153964579,0.0575802430976179169,0.0197413456788311688,0.23045350717223162,0.135831308826399655,1.64365136108032184,-0.100000000000000006,-0.067339666074712784,1.00504932830794195e-05,-1.00504932830794195e-05,0.0090922607273474839,0,9973.03122365778836,494.442295038027964,0
6.9,39723.7400063984096,0.801850610961401422,776.251077690293982,12.0295569761232759,0.0665074944834666004,0.0401692849519208195,0.0383777594395150121,0.0206074522547528838,0.234936336431095294,0.140222507325434537,1.64678823747634695,-0.100000000000000006,-0.0673770867520234185,1.00560783459091262e-05,-1.00560783459091262e-05,0.00932976810247814967,0,9973.01683537245117,494.241227418454685,0
7,39718.9393220208585,0.800960755460686902,775.389631328620567,11.9115563733923526,0.0521612354775616779,0.0398150785205617572,0.0200290797353455188,0.0213395510971300141,0.239330582753995325,0.142743208798904508,1.64957758012823996,-0.100000000000000006,-0.0674146700153106376,1.00616876748120248e-05,-1.00616876748120248e-05,0.00938544499108455096,0,9973.00245301444374,494.034890749205317,0
7.1,39714.5097867846489,0.800087887982493862,774.544630637262685,11.6980259510433058,0.0343117807547994313,0.0397135441691299218,0.00308036546229641063,0.0219292889362978603,0.243653684286324501,0.143504486949247029,1.65201414634789923,-0.100000000000000006,-0.0674516727449523124,1.0067210358653472e-05,-1.0067210358653472e-05,0.0092638590504947136,0,9972.98807667370784,493.828558697247047,0
7.2,39710.4387191943824,0.799247673540747217,773.73124051573518,11.4011884407905164,0.0137038479226413608,0.0398620495352084714,-0.0120164869613462073,0.0223748863280224496,0.247927539558773502,0.14266722672270607,1.65410691045039271,-0.100000000000000006,-0.0674874226081839113,1.00725460512879073e-05,-1.00725460512879073e-05,0.00897741158650586582,0,9972.97370642821988,493.614023062409331,0
7.3,39706.709761749953,0.798453512094229434,772.96243312157435,11.0350709987991635,-0.00889545599930049481,0.0402501220343645383,-0.0249046454069558505,0.0226800561616544855,0.252177318095451852,0.140432004632978086,1.65587782496298197,-0.100000000000000006,-0.0675213376935866194,1.0077607902020233e-05,-1.0077607902020233e-05,0.00854435567606811816,0,9972.95934235396635,493.40814841278285,0
7.4,39703.3036036714911,0.797716665376962841,772.249110651588353,10.6149872606074602,-0.0327332295098677686,0.0408608818955464997,-0.0353256491020828151,0.0228527974918095976,0.25643010739166594,0.137029544039135837,1.65736032656847909,-0.100000000000000006,-0.0675529220849590689,1.00823218950030141e-05,-1.00823218950030141e-05,0.00798685540659824916,0,9972.94498411536733,493.21639671305519,0
7.5,39700.1987372748554,0.797045679010205843,771.599545903254352,10.1569482725831453,-0.0570964468459257829,0.0416724362095858628,-0.0431183680618962076,0.0229041089587765194,0.260713497584282028,0.132710995248542657,1.65859745224902722,-0.100000000000000006,-0.0675817922650523567,1.00866307900127845e-05,-1.00866307900127845e-05,0.00732906303743643527,0,9972.93063126365269,493.041834635068312,0
